NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/23/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",32.2,",,7",17.2,",,7",18.3,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/24/22,,,,,1.3,",,7,0700",0,",,7,0700",0,",,7,0700",34.4,",,7",18.3,",,7",18.9,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/25/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",35,",,7",18.3,",,7",20.6,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/26/22,,,,,0.5,",,7,0700",0,",,7,0700",0,",,7,0700",35,",,7",18.3,",,7",22.2,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/27/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",23.9,",,7",18.9,",,7",19.4,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/28/22,,,,,1.3,",,7,0700",0,",,7,0700",0,",,7,0700",30.6,",,7",19.4,",,7",21.1,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/29/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",32.2,",,7",18.3,",,7",20,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/30/22,,,,,5.3,",,7,0700",0,",,7,0700",0,",,7,0700",28.3,",,7",17.2,",,7",17.8,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,7/31/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",30.6,",,7",16.1,",,7",16.7,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/1/22,,,,,14,",,7,0700",0,",,7,0700",0,",,7,0700",25,",,7",16.7,",,7",17.8,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/2/22,,,,,15.2,",,7,0700",0,",,7,0700",0,",,7,0700",30.6,",,7",17.2,",,7",21.1,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/3/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",32.2,",,7",17.8,",,7",21.7,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/4/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",32.2,",,7",20,",,7",23.3,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/5/22,,,,,51.8,",,7,0700",0,",,7,0700",0,",,7,0700",34.4,",,7",18.9,",,7",20,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/6/22,,,,,3,",,7,0700",0,",,7,0700",0,",,7,0700",31.1,",,7",19.4,",,7",19.4,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/7/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",31.7,",,7",19.4,",,7",21.7,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/8/22,,,,,,,0,",,7,0700",0,",,7,0700",,,,,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/9/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",33.3,",,7",22.8,",,7",22.8,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/10/22,,,,,8.6,",,7,0700",0,",,7,0700",0,",,7,0700",34.4,",,7",20.6,",,7",21.1,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/11/22,,,,,51.3,",,7,0700",0,",,7,0700",0,",,7,0700",30.6,",,7",20.6,",,7",21.1,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/12/22,,,,,2.5,",,7,0700",0,",,7,0700",0,",,7,0700",30,",,7",17.2,",,7",17.2,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/13/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",27.2,",,7",10.6,",,7",12.2,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/14/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",26.7,",,7",12.2,",,7",16.7,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/15/22,,,,,1.5,",,7,0700",0,",,7,0700",0,",,7,0700",26.1,",,7",16.7,",,7",17.2,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/16/22,,,,,5.1,",,7,0700",0,",,7,0700",0,",,7,0700",20,",,7",14.4,",,7",17.8,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/17/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",26.1,",,7",13.9,",,7",15,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/18/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",27.8,",,7",11.7,",,7",12.2,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/19/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",30,",,7",12.2,",,7",14.4,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/20/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",29.4,",,7",14.4,",,7",17.2,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/21/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",29.4,",,7",16.7,",,7",18.3,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/22/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",28.3,",,7",17.8,",,7",21.1,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/23/22,,,,,3,",,7,0700",0,",,7,0700",0,",,7,0700",22.8,",,7",16.7,",,7",17.2,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/24/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",30,",,7",15.6,",,7",15.6,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/25/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",30.6,",,7",15.6,",,7",16.7,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/26/22,,,,,0.5,",,7,0700",0,",,7,0700",0,",,7,0700",31.7,",,7",16.7,",,7",21.1,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/27/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",32.2,",,7",17.8,",,7",17.8,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/28/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",30.6,",,7",17.2,",,7",17.8,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/29/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",31.7,",,7",17.2,",,7",17.8,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/30/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",32.2,",,7",17.8,",,7",21.1,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,8/31/22,,,,,13.7,",,7,0700",0,",,7,0700",0,",,7,0700",33.3,",,7",15.6,",,7",17.8,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/1/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",28.9,",,7",13.3,",,7",13.9,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/2/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",30.6,",,7",13.9,",,7",15,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/3/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",28.9,",,7",14.4,",,7",17.8,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/4/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",30,",,7",17.2,",,7",17.2,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/5/22,,,,,0,"T,,7,0700",0,",,7,0700",0,",,7,0700",30.6,",,7",17.2,",,7",20.6,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/6/22,,,,,61.5,",,7,0700",0,",,7,0700",0,",,7,0700",30.6,",,7",17.2,",,7",20,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/7/22,,,,,11.9,",,7,0700",0,",,7,0700",0,",,7,0700",30,",,7",19.4,",,7",20,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/8/22,,,,,17,",,7,0700",0,",,7,0700",0,",,7,0700",25,",,7",18.3,",,7",18.3,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/9/22,,,,,1.3,",,7,0700",0,",,7,0700",0,",,7,0700",23.9,",,7",13.9,",,7",13.9,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/10/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",27.2,",,7",12.2,",,7",12.8,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/11/22,,,,,9.4,",,7,0700",0,",,7,0700",0,",,7,0700",25,",,7",12.8,",,7",18.9,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/12/22,,,,,0.8,",,7,0700",0,",,7,0700",0,",,7,0700",26.7,",,7",18.9,",,7",20,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/13/22,,,,,37.3,",,7,0700",0,",,7,0700",0,",,7,0700",25.6,",,7",16.7,",,7",17.2,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/14/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",26.1,",,7",10.6,",,7",16.7,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/15/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",26.1,",,7",12.2,",,7",12.2,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/16/22,,,,,0.3,",,7,0700",0,",,7,0700",0,",,7,0700",27.2,",,7",10,",,7",10,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/17/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",26.7,",,7",10,",,7",13.3,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/18/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",27.2,",,7",12.8,",,7",13.3,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/19/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",28.9,",,7",12.8,",,7",14.4,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/20/22,,,,,1,",,7,0700",0,",,7,0700",0,",,7,0700",28.3,",,7",14.4,",,7",18.3,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/21/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",28.9,",,7",12.8,",,7",12.8,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/22/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",30,",,7",12.2,",,7",21.1,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/23/22,,,,,3.8,",,7,0700",0,",,7,0700",0,",,7,0700",23.9,",,7",8.9,",,7",8.9,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/24/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",20,",,7",7.2,",,7",7.2,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/25/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",18.9,",,7",7.2,",,7",13.9,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/26/22,,,,,5.1,",,7,0700",0,",,7,0700",0,",,7,0700",25.6,",,7",9.4,",,7",12.2,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/27/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",23.3,",,7",8.3,",,7",8.3,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/28/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",20,",,7",4.4,",,7",5.6,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/29/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",20,",,7",5.6,",,7",8.3,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,9/30/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",18.9,",,7",5.6,",,7",6.1,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/1/22,,,,,16,",,7,0700",0,",,7,0700",0,",,7,0700",13.3,",,7",5,",,7",9.4,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/2/22,,,,,15,",,7,0700",0,",,7,0700",0,",,7,0700",12.8,",,7",8.9,",,7",11.7,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/3/22,,,,,12.4,",,7,0700",0,",,7,0700",0,",,7,0700",12.2,",,7",7.2,",,7",7.2,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/4/22,,,,,1.3,",,7,0700",0,",,7,0700",0,",,7,0700",13.9,",,7",7.2,",,7",7.8,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/5/22,,,,,2,",,7,0700",0,",,7,0700",0,",,7,0700",11.7,",,7",7.8,",,7",10.6,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/6/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",21.1,",,7",6.1,",,7",6.7,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/7/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",24.4,",,7",5.6,",,7",10.6,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/8/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",25,",,7",2.8,",,7",6.1,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/9/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",11.1,",,7",1.1,",,7",5.6,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/10/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",17.2,",,7",1.1,",,7",2.8,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/11/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",20.6,",,7",2.8,",,7",4.4,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/12/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",22.2,",,7",3.3,",,7",11.7,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/13/22,,,,,2,",,7,0700",0,",,7,0700",0,",,7,0700",22.2,",,7",11.7,",,7",15.6,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/14/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",22.8,",,7",8.3,",,7",8.3,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/15/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",20,",,7",3.9,",,7",4.4,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/16/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",25.6,",,7",4.4,",,7",6.1,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/17/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",23.9,",,7",6.1,",,7",12.2,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/18/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",18.3,",,7",0.6,",,7",0.6,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/19/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",18.3,",,7",-0.6,",,7",3.3,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/20/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",10.6,",,7",1.1,",,7",2.2,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/21/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",16.1,",,7",-1.7,",,7",-1.7,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/22/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",21.1,",,7",-1.7,",,7",0.6,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/23/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",21.1,",,7",-1.7,",,7",0.6,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/24/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",17.8,",,7",0.6,",,7",12.2,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/25/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",22.2,",,7",7.8,",,7",10.6,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/26/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",20.6,",,7",8.9,",,7",12.2,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/27/22,,,,,1.5,",,7,0700",0,",,7,0700",0,",,7,0700",21.1,",,7",10,",,7",10.6,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/28/22,,,,,0.3,",,7,0700",0,",,7,0700",0,",,7,0700",17.8,",,7",-1.7,",,7",-1.1,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/29/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",17.8,",,7",-1.7,",,7",0.6,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/30/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",15.6,",,7",-2.2,",,7",-2.2,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/31/22,,,,,,,0,",,7,0700",0,",,7,0700",16.7,",,7",-2.2,",,7",6.1,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/1/22,,,,,6.6,",,7,0700",0,",,7,0700",0,",,7,0700",13.9,",,7",6.1,",,7",13.3,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/2/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",22.2,",,7",6.1,",,7",6.1,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/3/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",18.3,",,7",4.4,",,7",4.4,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/4/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",20.6,",,7",3.3,",,7",3.3,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/5/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",23.3,",,7",3.3,",,7",11.7,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/6/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",25,",,7",11.7,",,7",18.9,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/7/22,,,,,0.3,",,7,0700",0,",,7,0700",0,",,7,0700",23.3,",,7",13.9,",,7",13.9,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/8/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",25.6,",,7",4.4,",,7",4.4,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/9/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",15,",,7",-2.8,",,7",-2.8,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/10/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",15,",,7",-2.8,",,7",-1.1,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/11/22,,,,,6.1,",,7,0700",0,",,7,0700",0,",,7,0700",19.4,",,7",-1.1,",,7",12.8,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/12/22,,,,,61,",,7,0700",0,",,7,0700",0,",,7,0700",21.7,",,7",12.8,",,7",15.6,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/13/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",20.6,",,7",3.9,",,7",4.4,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/14/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",6.7,",,7",-0.6,",,7",-0.6,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/15/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",7.8,",,7",-4.4,",,7",-3.3,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/16/22,,,,,22.9,",,7,0700",0,",,7,0700",0,",,7,0700",1.7,",,7",-3.9,",,7",0.6,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/17/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",8.3,",,7",-0.6,",,7",0,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/18/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",4.4,",,7",-2.8,",,7",-0.6,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/19/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",6.7,",,7",-8.3,",,7",-7.8,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/20/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",6.7,",,7",-8.3,",,7",-3.3,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/21/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",2.8,",,7",-10,",,7",-6.7,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/22/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",9.4,",,7",-6.7,",,7",-1.7,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/23/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",15.6,",,7",-6.7,",,7",-5,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/24/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",16.7,",,7",-6.1,",,7",-6.1,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/25/22,,,,,0.5,",,7,0700",0,",,7,0700",0,",,7,0700",15.6,",,7",-6.1,",,7",6.7,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/26/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",15,",,7",0.6,",,7",1.1,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/27/22,,,,,0,",,7,0700",0,",,7,0700",0,",,7,0700",16.7,",,7",0.6,",,7",5.6,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/28/22,,,,,2,",,7,0700",0,",,7,0700",0,",,7,0700",14.4,",,7",5.6,",,7",5.6,",,7,0700",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/29/22,,,,,0.3,",,7,0700",0,",,7,0700",0,",,7,0700",10.6,",,7",3.9,",,7",5,",,7,0700",,,
